EMGSignal1,EMGSignal2,CyberGloveData,Movement
8.37E-05,1.20E-05,-0.06904,flexion
4.07E-05,1.23E-05,-0.03452,flexion
2.16E-05,5.46E-06,-0.03452,flexion
3.27E-05,7.51E-06,0.07767,flexion
1.87E-06,1.05E-05,0.2589,flexion
1.87E-07,7.16E-06,0.55232,flexion
2.89E-06,1.62E-06,0.7767,flexion
8.21E-07,1.43E-05,0.81985,flexion
1.25E-06,7.28E-06,0.6904,extension
7.32E-06,3.47E-06,0.16397,extension
4.70E-07,1.78E-05,0.18123,flexion
1.67E-06,1.30E-06,0.61273,flexion
1.22E-04,3.58E-06,0.71629,flexion
1.70E-06,7.16E-06,0.37972,extension
1.36E-04,5.44E-06,0.12082,extension
2.01E-05,5.89E-07,0.00863,extension
5.34E-05,1.44E-06,0.00863,flexion
5.84E-06,5.14E-06,-0.03452,extension
7.78E-05,4.99E-06,-0.03452,flexion
2.29E-04,1.08E-05,0,flexion
2.22E-04,9.74E-06,0.03452,flexion
6.80E-06,7.22E-06,0.03452,flexion
3.21E-08,2.99E-06,0,extension
5.21E-06,4.77E-06,-0.12082,extension
5.93E-06,7.87E-06,-0.31931,extension
2.53E-06,3.31E-05,-0.46602,extension
2.42E-06,1.26E-05,-0.53506,extension
1.28E-05,1.26E-04,-0.53506,flexion
1.32E-05,1.73E-05,-0.46602,flexion
4.85E-05,7.91E-06,-0.36246,flexion
8.27E-05,3.38E-06,-0.22438,flexion
7.16E-05,5.09E-06,-0.12082,flexion
4.27E-06,2.48E-06,-0.0863,flexion
1.79E-05,2.38E-05,-0.01726,flexion
3.80E-04,2.79E-06,-0.01726,flexion
7.40E-05,5.28E-06,0.09493,flexion
2.14E-05,9.15E-05,0.1726,flexion
3.19E-04,6.71E-06,0.36246,flexion
2.46E-07,1.10E-04,0.52643,flexion
2.46E-06,3.46E-05,0.62999,flexion
4.86E-04,1.38E-05,0.62999,flexion
2.82E-05,3.92E-05,0.66451,flexion
5.66E-04,2.35E-06,0.66451,flexion
8.72E-06,5.38E-05,0.53506,extension
3.06E-04,2.94E-06,0.31068,extension
2.98E-05,6.88E-05,0.38835,flexion
3.94E-05,3.11E-06,0.55232,flexion
4.11E-06,7.07E-06,0.4315,extension
8.08E-05,2.67E-05,0.21575,extension
7.78E-05,1.51E-06,0.0863,extension
1.40E-05,8.72E-06,0.01726,extension
3.95E-06,3.49E-05,-0.01726,extension
5.08E-04,4.40E-06,-0.01726,flexion
1.84E-05,4.06E-05,-0.01726,flexion
1.66E-04,8.26E-06,-0.01726,flexion
3.61E-08,3.25E-05,-0.01726,flexion
5.20E-04,1.52E-05,0.09493,flexion
2.66E-05,6.47E-06,0.20712,flexion
1.74E-04,8.10E-07,0.04315,extension
3.32E-06,2.06E-05,-0.02589,extension
6.70E-06,1.82E-06,-0.21575,extension
1.49E-05,3.26E-05,-0.39698,extension
4.00E-06,4.09E-05,-0.50054,extension
4.57E-06,1.76E-06,-0.45739,flexion
6.72E-06,1.04E-05,-0.21575,flexion
1.42E-05,6.19E-06,-0.06904,flexion
5.80E-05,9.11E-06,-0.03452,flexion
4.97E-05,3.60E-06,0.18986,flexion
1.20E-04,3.52E-06,0.53506,flexion
4.72E-05,4.21E-06,0.84574,flexion
4.91E-05,3.35E-06,0.88026,flexion
1.08E-06,4.57E-06,0.39698,extension
4.32E-06,1.64E-07,0.04315,extension
4.56E-06,1.70E-06,0.00863,extension
1.93E-06,4.23E-06,-0.06041,extension
5.02E-06,1.29E-06,-0.23301,extension
2.96E-06,3.14E-06,-0.38835,extension
5.43E-07,3.25E-07,-0.49191,extension
7.27E-07,3.02E-07,-0.49191,flexion
7.41E-06,5.17E-06,0.00863,flexion
8.88E-07,1.06E-05,0.21575,flexion
3.80E-06,1.62E-05,0.61273,flexion
3.57E-07,1.07E-05,0.94067,flexion
1.01E-05,6.26E-05,1.1219,flexion
2.29E-05,1.80E-04,1.19094,flexion
2.30E-05,2.30E-04,1.19094,flexion
4.88E-06,6.86E-05,1.06149,extension
6.82E-07,3.81E-06,0.61273,extension
3.18E-06,5.41E-07,0.21575,extension
5.18E-06,2.58E-05,0.02589,extension
1.58E-05,1.83E-05,-0.04315,extension
1.87E-05,1.87E-05,-0.15534,extension
1.58E-05,8.08E-06,-0.2589,extension
1.41E-05,6.57E-06,-0.32794,extension
3.81E-05,1.90E-05,-0.36246,extension
5.69E-07,7.46E-06,-0.36246,flexion
2.97E-07,9.08E-06,-0.32794,flexion
8.65E-07,1.03E-05,-0.21575,flexion
2.09E-06,2.88E-05,0.00863,flexion
4.93E-06,1.83E-06,0.29342,flexion
1.49E-05,5.81E-05,0.70766,flexion
1.46E-05,1.51E-05,0.98382,flexion
1.08E-05,3.47E-05,1.13053,flexion
1.98E-06,1.51E-05,1.16505,flexion
3.98E-06,8.85E-06,1.16505,flexion
6.54E-06,6.64E-06,0.75944,extension
5.95E-06,1.95E-06,0.18986,extension
2.12E-06,1.56E-05,0.00863,extension
3.52E-06,3.36E-05,-0.18986,extension
1.06E-06,2.09E-05,-0.2589,extension
2.94E-06,5.05E-05,-0.32794,extension
8.84E-07,3.82E-05,-0.36246,extension
6.23E-06,3.12E-05,-0.39698,extension
7.74E-06,1.92E-05,-0.39698,flexion
2.30E-05,4.31E-05,-0.29342,flexion
4.24E-06,2.60E-05,-0.0863,flexion
2.30E-06,3.24E-05,0.01726,flexion
1.53E-05,2.52E-05,0.18123,flexion
1.08E-05,2.64E-06,0.56958,flexion
3.41E-05,1.52E-05,0.91478,flexion
9.94E-06,1.37E-05,1.14779,flexion
6.16E-06,3.57E-06,1.18231,flexion
1.56E-05,5.85E-06,1.21683,flexion
8.01E-06,8.92E-06,1.18231,extension
1.11E-05,8.55E-05,0.61273,extension
1.24E-05,3.33E-05,0.07767,extension
1.56E-05,7.56E-06,-0.03452,extension
2.97E-05,4.56E-05,-0.18986,extension
1.77E-05,2.22E-05,-0.2589,extension
7.44E-06,1.07E-05,-0.29342,extension
2.68E-05,2.83E-06,-0.33657,extension
2.71E-06,7.94E-06,-0.29342,flexion
1.33E-05,1.69E-05,-0.0863,flexion
2.37E-07,8.85E-06,0.07767,flexion
2.11E-05,1.84E-04,0.75081,flexion
9.59E-06,4.70E-05,1.16505,flexion
5.19E-07,1.68E-05,1.19957,flexion
2.56E-05,1.19E-05,1.19957,flexion
6.17E-06,5.50E-06,0.56958,extension
6.81E-05,5.37E-06,0.05178,extension
2.22E-05,5.12E-06,-0.1726,extension
8.11E-06,3.41E-06,-0.29342,extension
4.14E-06,7.35E-06,-0.32794,extension
1.31E-05,2.59E-06,-0.32794,flexion
9.49E-06,2.86E-05,-0.2589,flexion
7.64E-06,2.28E-05,0.00863,flexion
5.73E-06,5.90E-05,0.41424,flexion
9.22E-06,1.27E-04,0.99245,flexion
5.34E-06,1.21E-04,1.2082,flexion
3.98E-06,4.12E-06,1.2082,flexion
9.50E-06,3.60E-05,1.2082,flexion
3.31E-05,2.29E-06,1.07875,extension
1.23E-06,2.93E-06,0.31068,extension
1.39E-05,2.73E-06,0,extension
3.80E-06,1.03E-05,-0.18986,extension
5.75E-06,8.31E-06,-0.2589,extension
4.75E-06,1.25E-05,-0.32794,extension
2.07E-05,1.44E-05,-0.36246,extension
2.83E-06,1.99E-04,-0.36246,flexion
1.23E-06,7.21E-06,-0.36246,flexion
8.86E-06,6.46E-05,-0.29342,flexion
9.95E-06,7.35E-05,-0.04315,flexion
8.87E-06,7.60E-06,0.02589,flexion
1.87E-05,2.84E-05,0.13808,flexion
2.63E-05,9.52E-06,0.45739,flexion
2.75E-05,3.85E-05,0.88026,flexion
3.84E-07,7.44E-06,1.04423,flexion
3.46E-06,1.60E-05,1.14779,flexion
1.16E-06,3.90E-05,1.21683,flexion
5.81E-06,1.89E-05,1.21683,flexion
6.68E-06,1.49E-05,1.10464,extension
5.95E-06,1.22E-05,0.69903,extension
2.29E-06,2.25E-04,0.23301,extension
1.35E-05,7.44E-05,0.01726,extension
5.94E-06,3.63E-06,-0.12945,extension
1.42E-05,1.23E-05,-0.23301,extension
5.06E-06,5.54E-06,-0.30205,extension
5.06E-06,4.60E-05,-0.30205,flexion
1.22E-06,6.20E-06,-0.30205,flexion
1.35E-05,9.85E-06,-0.23301,flexion
4.87E-06,2.38E-05,-0.04315,flexion
6.70E-06,1.01E-06,0.02589,flexion
1.09E-05,4.00E-07,0.22438,flexion
5.52E-06,1.31E-05,0.71629,flexion
7.98E-06,1.58E-05,0.97519,flexion
5.15E-06,1.59E-05,1.07875,flexion
1.06E-05,1.73E-05,1.11327,flexion
6.59E-06,3.76E-05,1.11327,flexion
2.52E-05,1.76E-05,1.07875,extension
5.92E-05,2.78E-05,0.81122,extension
1.77E-05,4.38E-05,0.31931,extension
9.36E-06,3.97E-05,0.00863,extension
5.16E-06,7.26E-05,-0.21575,extension
5.00E-05,3.94E-05,-0.35383,extension
7.43E-05,4.71E-05,-0.39698,extension
4.92E-05,1.35E-05,-0.39698,flexion
4.20E-06,1.27E-06,-0.39698,flexion
9.69E-06,8.00E-05,-0.39698,flexion
7.86E-06,2.49E-05,-0.27616,flexion
2.96E-05,1.81E-05,-0.12945,flexion
9.41E-06,1.72E-05,0.00863,flexion
1.03E-05,3.16E-05,0.2589,flexion
2.70E-06,2.89E-06,0.89752,flexion
4.76E-08,1.79E-05,1.14779,flexion
2.86E-05,5.36E-05,1.21683,flexion
6.87E-06,1.60E-05,1.13916,extension
2.80E-06,1.45E-05,0.63862,extension
9.01E-07,3.50E-05,0.12082,extension
4.85E-06,5.08E-05,-0.10356,extension
3.20E-05,1.29E-05,-0.22438,extension
2.63E-05,1.15E-05,-0.2589,extension
1.98E-05,1.65E-05,-0.2589,flexion
3.56E-06,2.47E-05,-0.09493,flexion
3.56E-06,6.16E-05,0.05178,flexion
2.88E-05,1.77E-05,0.48328,flexion
6.97E-06,1.92E-06,0.97519,flexion
5.93E-06,5.72E-05,1.00971,flexion
1.27E-05,2.98E-05,0.67314,extension
6.70E-05,9.16E-06,0.07767,extension
9.48E-06,8.09E-06,-0.1726,extension
6.36E-07,3.79E-05,-0.21575,extension
1.24E-05,5.53E-06,-0.03452,flexion
7.94E-06,4.26E-06,0.50054,flexion
1.02E-05,8.54E-05,1.04423,flexion
1.46E-05,3.24E-06,1.15642,flexion
7.35E-06,4.25E-05,0.72492,extension
6.71E-06,2.75E-05,0.06041,extension
1.22E-05,1.43E-05,-0.25027,extension
2.97E-05,2.54E-04,-0.31931,extension
3.22E-06,1.80E-05,-0.27616,flexion
1.86E-05,5.26E-07,0.06041,flexion
2.69E-06,1.41E-05,1.00108,flexion
1.29E-05,2.38E-06,1.15642,flexion
1.32E-05,7.70E-05,0.82848,extension
8.56E-06,7.72E-05,0.03452,extension
4.07E-05,1.42E-05,-0.31068,extension
1.27E-05,7.84E-06,-0.3452,extension
1.12E-05,1.77E-06,0.0863,flexion
2.64E-06,7.48E-05,1.06149,flexion
4.77E-06,1.23E-04,1.21683,flexion
3.16E-05,6.51E-05,0.44876,extension
1.59E-05,1.40E-06,-0.0863,extension
8.06E-06,1.83E-05,-0.21575,extension
3.29E-06,5.54E-06,-0.2589,extension
9.36E-06,3.89E-05,0.03452,flexion
9.08E-06,1.60E-05,0.97519,flexion
1.65E-05,3.89E-05,1.18231,flexion
1.62E-05,9.40E-06,0.90615,extension
1.61E-05,1.82E-07,0.0863,extension
2.35E-05,4.60E-06,-0.25027,extension
1.12E-05,1.35E-04,-0.28479,extension
2.02E-05,7.31E-06,-0.21575,flexion
1.09E-05,1.66E-05,0.21575,flexion
1.31E-05,6.31E-06,1.08738,flexion
1.37E-05,9.72E-07,1.17368,flexion
3.11E-06,1.34E-05,0.64725,extension
2.33E-05,1.94E-05,0.00863,extension
4.33E-06,9.12E-06,-0.21575,extension
6.35E-06,5.64E-06,-0.21575,flexion
1.02E-06,1.39E-05,0.02589,flexion
3.21E-06,1.59E-05,0.97519,flexion
5.36E-06,8.30E-06,0.97519,flexion
1.72E-06,1.11E-05,-0.07767,extension
4.31E-06,3.10E-06,-0.19849,extension
5.45E-06,4.85E-06,0.16397,flexion
4.79E-06,2.80E-06,1.16505,flexion
3.47E-06,1.65E-05,0.40561,extension
1.53E-06,2.32E-05,-0.15534,extension
7.48E-06,1.62E-06,-0.09493,flexion
8.91E-07,1.41E-05,0.7767,flexion
7.33E-07,2.30E-05,1.0356,flexion
2.50E-06,3.72E-06,0.1726,extension
5.49E-07,2.03E-05,-0.22438,extension
3.19E-06,4.47E-05,-0.2589,extension
8.71E-07,3.54E-06,0.36246,flexion
5.42E-06,4.04E-05,1.00108,flexion
2.23E-05,5.28E-05,0,extension
6.75E-07,7.47E-05,-0.2589,extension
2.52E-06,5.01E-05,-0.2589,flexion
6.56E-06,1.16E-05,0.07767,flexion
3.58E-05,7.23E-06,0.95793,flexion
3.89E-06,1.06E-05,1.11327,flexion
4.35E-07,2.84E-05,0.76807,extension
1.70E-06,8.46E-06,0.04315,extension
1.35E-05,9.52E-06,-0.18986,extension
1.67E-05,2.38E-06,-0.2589,extension
1.31E-05,8.85E-06,-0.06904,flexion
2.13E-05,2.36E-06,0.46602,flexion
1.07E-05,4.79E-06,1.14779,flexion
3.13E-06,9.01E-06,1.21683,flexion
4.04E-06,6.04E-06,0.6904,extension
1.81E-05,1.26E-05,0.02589,extension
2.83E-06,8.21E-06,-0.22438,extension
1.28E-05,5.15E-07,-0.2589,extension
1.32E-05,1.23E-06,-0.12945,flexion
1.05E-05,1.23E-05,0.26753,flexion
1.11E-05,1.90E-06,1.1219,flexion
1.40E-05,3.49E-06,1.2082,flexion
4.80E-05,6.91E-06,1.16505,extension
3.30E-06,3.20E-05,0.5178,extension
3.38E-06,2.39E-05,-0.01726,extension
1.47E-05,2.07E-05,-0.2589,extension
3.43E-05,2.09E-05,-0.29342,extension
2.90E-05,1.36E-05,-0.18986,flexion
9.76E-06,8.94E-06,0.20712,flexion
2.85E-05,1.05E-05,1.19094,flexion
2.85E-05,1.32E-05,1.04423,extension
3.55E-06,8.20E-06,0.53506,extension
6.13E-07,1.86E-06,0.01726,extension
1.05E-07,3.47E-09,-0.26753,extension
4.62E-06,8.24E-07,-0.26753,flexion
4.68E-06,6.05E-06,-0.06904,flexion
6.06E-06,1.50E-06,0.73355,flexion
2.53E-08,7.83E-06,1.04423,flexion
3.73E-06,1.77E-05,0.89752,extension
3.15E-06,2.35E-05,0.35383,extension
4.27E-06,2.04E-05,0.00863,extension
5.85E-06,2.33E-05,-0.16397,extension
1.11E-06,1.49E-05,-0.23301,extension
6.64E-07,1.07E-05,-0.27616,extension
4.11E-06,1.18E-05,-0.27616,flexion
7.41E-07,1.09E-04,-0.31931,extension
3.02E-06,2.99E-05,-0.31931,flexion
1.97E-06,3.88E-08,-0.31931,flexion
4.65E-06,2.82E-05,-0.28479,flexion
5.74E-06,1.26E-05,-0.21575,flexion
8.16E-06,3.07E-05,-0.18123,flexion
1.42E-05,1.58E-04,-0.18123,flexion
4.32E-06,9.95E-05,-0.13808,flexion
9.57E-06,3.66E-05,-0.10356,flexion
1.62E-05,1.52E-05,-0.06041,flexion
1.44E-06,5.99E-05,-0.01726,flexion
1.32E-05,4.42E-06,-0.01726,flexion
2.66E-05,9.81E-06,0.02589,flexion
2.58E-05,2.39E-05,0.02589,flexion
8.36E-06,3.86E-05,0.02589,flexion
6.86E-06,3.03E-06,0.06904,flexion
1.37E-05,2.62E-05,0.06904,flexion
9.94E-06,9.46E-06,0.10356,flexion
5.27E-06,5.33E-07,0.13808,flexion
5.61E-07,1.53E-05,0.1726,flexion
3.95E-06,2.54E-05,0.21575,flexion
1.91E-06,9.94E-07,0.31931,flexion
1.62E-05,1.74E-05,0.42287,flexion
1.53E-05,2.96E-06,0.52643,flexion
4.83E-07,5.50E-06,0.59547,flexion
3.22E-05,1.17E-05,0.73355,flexion
8.22E-06,1.14E-06,0.91478,flexion
3.17E-05,9.09E-06,1.07875,flexion
1.42E-05,2.05E-06,1.19094,flexion
1.32E-05,1.00E-06,1.22546,flexion
2.51E-05,2.67E-06,1.22546,flexion
1.74E-05,7.10E-06,1.22546,flexion
3.10E-06,4.14E-06,1.22546,flexion
2.30E-06,9.94E-05,1.22546,flexion
1.54E-06,3.18E-06,1.07875,extension
1.73E-06,9.32E-05,0.96656,extension
6.13E-06,2.64E-05,0.78533,extension
5.44E-06,4.84E-06,0.68177,extension
3.83E-05,7.36E-06,0.6041,extension
1.53E-05,5.84E-06,0.53506,extension
1.59E-05,3.55E-05,0.4315,extension
1.70E-05,6.91E-06,0.4315,flexion
3.31E-05,7.36E-05,0.35383,extension
4.17E-06,1.34E-05,0.31931,extension
6.37E-06,1.01E-05,0.25027,extension
8.37E-06,4.62E-05,0.21575,extension
8.78E-06,4.50E-05,0.18123,extension
8.64E-06,3.60E-05,0.13808,extension
7.30E-06,5.85E-05,0.12945,extension
1.75E-06,3.69E-05,0.12945,flexion
5.65E-06,3.07E-06,0.0863,extension
1.99E-05,6.23E-05,0.0863,flexion
4.13E-06,1.04E-05,0.05178,extension
2.21E-05,1.65E-05,0.05178,flexion
4.70E-06,2.91E-05,0.05178,flexion
4.64E-06,5.49E-06,0.01726,extension
4.73E-06,1.18E-06,0.01726,flexion
5.41E-06,5.64E-05,-0.01726,extension
3.03E-06,1.90E-05,-0.01726,flexion
5.88E-06,5.96E-05,-0.01726,flexion
1.18E-05,3.25E-06,-0.05178,extension
1.36E-05,1.07E-05,-0.09493,extension
3.92E-05,3.92E-06,-0.09493,flexion
1.49E-05,3.06E-05,-0.12945,extension
9.17E-06,6.11E-06,-0.19849,extension
1.13E-05,1.87E-05,-0.23301,extension
2.62E-06,5.79E-07,-0.26753,extension
1.32E-06,2.08E-05,-0.26753,flexion
3.94E-06,5.81E-05,-0.30205,extension
8.20E-06,1.57E-04,-0.3452,extension
3.20E-06,1.54E-05,-0.3452,flexion
1.27E-05,1.80E-05,-0.3452,flexion
1.18E-05,1.44E-05,-0.3452,flexion
2.28E-05,1.73E-05,-0.31068,flexion
2.55E-05,8.00E-06,-0.27616,flexion
1.06E-06,2.62E-06,-0.13808,flexion
4.61E-06,1.86E-05,-0.10356,flexion
4.51E-06,2.38E-05,-0.06041,flexion
5.01E-06,8.59E-05,0.00863,flexion
6.13E-06,7.98E-05,0.00863,flexion
7.96E-07,2.50E-05,0.04315,flexion
9.10E-06,4.03E-06,0.04315,flexion
6.22E-06,2.61E-05,0.04315,flexion
8.43E-06,3.95E-06,0.0863,flexion
8.75E-06,5.13E-06,0.13808,flexion
1.85E-06,9.35E-06,0.13808,flexion
8.10E-06,3.00E-06,0.20712,flexion
8.22E-06,7.76E-05,0.24164,flexion
6.62E-06,1.29E-05,0.31068,flexion
5.66E-06,2.45E-05,0.37972,flexion
1.12E-05,1.31E-05,0.37972,flexion
1.26E-05,5.00E-06,0.48328,flexion
1.10E-05,1.13E-05,0.5178,flexion
2.86E-05,1.19E-05,0.62136,flexion
1.22E-06,1.75E-06,0.78533,flexion
6.60E-06,1.78E-05,0.81985,flexion
6.68E-06,4.65E-05,0.92341,flexion
4.67E-05,8.49E-07,1.0356,flexion
4.08E-05,4.24E-06,1.13916,flexion
6.82E-06,8.36E-05,1.17368,flexion
8.52E-06,1.03E-04,1.21683,flexion
1.21E-05,2.12E-06,1.21683,flexion
9.90E-06,3.91E-06,1.21683,flexion
5.73E-06,8.05E-06,1.21683,flexion
1.61E-05,2.58E-04,1.21683,flexion
9.10E-06,2.93E-05,1.17368,extension
4.38E-07,5.19E-06,1.10464,extension
2.05E-05,1.45E-05,0.91478,extension
1.37E-06,3.88E-06,0.80259,extension
2.31E-06,1.95E-05,0.76807,extension
8.81E-06,6.02E-05,0.69903,extension
1.06E-05,7.91E-06,0.59547,extension
7.17E-06,9.68E-08,0.49191,extension
2.55E-05,3.21E-05,0.44876,extension
1.00E-05,2.87E-07,0.36246,extension
5.01E-06,5.93E-05,0.32794,extension
7.34E-06,2.26E-05,0.29342,extension
3.39E-06,6.74E-06,0.21575,extension
5.96E-06,8.86E-06,0.12945,extension
8.44E-06,4.35E-05,0.09493,extension
1.71E-07,1.61E-05,0.09493,flexion
4.59E-06,1.32E-06,0.06041,extension
1.81E-07,1.55E-05,0.02589,extension
2.09E-06,1.29E-06,-0.00863,extension
5.59E-07,1.31E-05,-0.04315,extension
6.36E-06,8.01E-05,0.53506,flexion
9.80E-06,4.04E-05,0.18986,extension
6.06E-06,3.33E-05,-0.0863,extension
3.85E-06,1.90E-05,-0.31931,extension
2.22E-05,1.26E-05,-0.31931,flexion
1.79E-05,3.30E-06,-0.21575,flexion
1.31E-05,1.37E-05,0,flexion
8.18E-06,4.70E-05,0.30205,flexion
1.50E-06,3.24E-05,0.37972,flexion
4.71E-07,2.20E-05,0.3452,extension
5.95E-06,1.12E-05,0.23301,extension
1.45E-06,1.02E-05,-0.03452,extension
1.39E-05,1.56E-05,-0.28479,extension
2.28E-06,6.67E-06,-0.28479,flexion
3.56E-06,6.29E-06,-0.18123,flexion
1.16E-06,1.80E-06,0.13808,flexion
1.42E-06,1.50E-05,0.44876,flexion
2.68E-06,4.15E-06,0.44876,flexion
7.59E-06,3.00E-05,0.37972,extension
4.12E-05,1.80E-05,0.3452,extension
1.70E-05,7.44E-06,0.13808,extension
8.09E-07,3.92E-06,-0.10356,extension
4.23E-06,1.71E-07,-0.25027,extension
2.19E-06,5.56E-05,-0.28479,extension
1.44E-06,2.05E-05,-0.31931,extension
5.13E-06,2.39E-05,-0.31931,flexion
3.76E-06,8.57E-06,-0.1726,flexion
1.11E-05,2.51E-05,0.23301,flexion
1.72E-05,7.40E-06,0.5178,flexion
9.07E-06,6.46E-06,0.81985,flexion
1.10E-05,9.79E-06,0.94067,flexion
6.45E-06,3.69E-05,0.74218,extension
5.19E-07,1.16E-05,0.12945,extension
5.51E-06,9.23E-06,-0.1726,extension
6.19E-06,6.34E-06,-0.29342,extension
4.56E-06,4.73E-06,-0.29342,flexion
1.14E-04,2.58E-06,-0.29342,flexion
2.77E-05,4.79E-06,-0.14671,flexion
5.46E-06,1.87E-06,0.21575,flexion
8.05E-06,4.60E-05,0.87163,flexion
5.99E-06,1.95E-05,1.06149,flexion
3.17E-06,1.82E-05,0.94067,extension
4.65E-06,1.08E-05,0.3452,extension
2.10E-05,4.52E-06,-0.06904,extension
9.86E-06,9.36E-05,-0.32794,extension
6.94E-06,5.86E-06,-0.32794,flexion
1.55E-05,2.93E-05,-0.32794,flexion
6.21E-06,1.23E-04,-0.29342,flexion
8.22E-06,5.25E-05,-0.22438,flexion
4.12E-06,8.99E-06,-0.04315,flexion
6.75E-05,1.52E-05,0.18123,flexion
1.56E-05,1.27E-04,0.40561,flexion
1.41E-05,2.60E-05,0.66451,flexion
7.12E-08,6.78E-06,0.14671,extension
1.21E-05,1.23E-05,-0.24164,extension
6.71E-07,1.75E-05,-0.27616,extension
2.88E-06,9.04E-06,0.0863,flexion
3.68E-05,2.08E-05,0.78533,flexion
2.23E-06,2.68E-05,0.68177,extension
1.14E-05,2.23E-05,0.06904,extension
1.54E-05,1.06E-05,-0.31068,extension
4.12E-06,1.45E-05,-0.11219,flexion
3.83E-06,9.73E-05,0.48328,flexion
8.73E-06,4.02E-05,0.67314,flexion
4.74E-05,1.04E-06,0.14671,extension
4.00E-05,2.39E-05,-0.2589,extension
1.01E-05,3.19E-05,0.04315,flexion
1.56E-05,8.86E-05,0.57821,flexion
1.29E-05,9.59E-06,0.41424,extension
7.63E-06,1.95E-05,0.00863,extension
6.06E-06,1.88E-06,-0.27616,extension
1.05E-05,1.26E-05,-0.13808,flexion
1.43E-05,3.49E-05,0.33657,flexion
4.08E-06,1.14E-04,0.45739,flexion
3.95E-07,1.88E-07,0.23301,extension
7.11E-05,3.65E-05,-0.22438,extension
9.64E-06,4.97E-05,-0.24164,extension
3.15E-05,2.31E-05,0.0863,flexion
2.05E-05,3.66E-05,0.29342,flexion
7.76E-06,5.55E-05,0.11219,extension
1.54E-04,4.76E-05,-0.25027,extension
1.02E-05,1.97E-05,-0.29342,extension
4.16E-06,7.10E-06,0.03452,flexion
9.18E-06,1.81E-05,0.57821,flexion
1.82E-05,1.95E-05,0.61273,flexion
6.61E-05,1.17E-05,0.1726,extension
1.54E-05,2.56E-06,-0.25027,extension
9.45E-06,1.26E-05,-0.25027,flexion
1.33E-05,4.17E-06,-0.04315,flexion
1.22E-05,1.23E-05,0.56095,flexion
6.45E-06,1.02E-05,0.47465,extension
1.03E-05,1.99E-06,-0.09493,extension
1.58E-05,7.50E-05,-0.26753,extension
1.23E-05,6.42E-05,-0.0863,flexion
6.76E-06,1.43E-05,0.61273,flexion
5.11E-06,8.24E-05,0.56958,extension
1.38E-06,3.36E-05,-0.26753,extension
6.24E-05,2.22E-05,-0.10356,flexion
1.65E-05,1.92E-06,0.37109,flexion
1.58E-05,2.24E-06,0.90615,flexion
1.80E-05,4.44E-06,0.00863,extension
7.09E-06,6.30E-06,-0.10356,extension
9.48E-06,2.60E-05,0.33657,flexion
3.48E-06,2.73E-05,0.53506,flexion
5.82E-06,5.96E-05,-0.19849,extension
2.07E-05,3.83E-05,0.00863,flexion
5.59E-06,4.80E-05,0.6041,flexion
1.49E-06,1.98E-05,0.12945,extension
1.16E-05,4.25E-05,-0.15534,extension
2.60E-06,3.84E-06,0.25027,flexion
1.83E-06,1.26E-05,0.63862,flexion
1.00E-05,4.75E-06,0.52643,extension
7.69E-05,4.74E-06,0.31068,extension
1.23E-05,3.16E-06,0.02589,extension
3.25E-05,7.20E-06,-0.12945,extension
8.95E-06,4.58E-06,-0.24164,extension
1.60E-05,5.55E-08,-0.28479,extension
4.91E-06,6.27E-07,-0.28479,flexion
5.57E-06,9.79E-06,-0.31931,extension
4.90E-06,2.82E-05,-0.31931,flexion
7.63E-08,2.49E-05,-0.31931,flexion
5.41E-06,4.03E-06,-0.20712,flexion
4.76E-06,7.04E-06,-0.06041,flexion
1.68E-06,1.77E-05,0.10356,flexion
5.23E-06,1.03E-05,0.28479,flexion
1.01E-05,3.48E-06,0.56095,flexion
2.15E-05,1.09E-05,0.88026,flexion
2.77E-05,2.58E-06,0.88026,flexion
9.20E-05,1.92E-05,0.83711,extension
1.14E-05,7.68E-07,0.83711,flexion
2.77E-05,1.50E-06,0.44013,extension
4.54E-07,4.75E-06,0.04315,extension
1.56E-05,1.43E-05,-0.06041,extension
4.15E-06,1.16E-05,-0.19849,extension
6.29E-06,3.11E-05,-0.26753,extension
7.42E-08,4.51E-05,-0.26753,flexion
1.23E-05,2.73E-05,-0.26753,flexion
1.35E-05,4.24E-05,-0.26753,flexion
7.40E-07,5.40E-06,-0.15534,flexion
7.84E-06,2.90E-06,0.01726,flexion
3.79E-06,2.74E-08,0.18123,flexion
1.05E-05,7.73E-06,0.41424,flexion
3.61E-05,5.60E-06,0.80259,flexion
8.91E-05,5.36E-06,1.00108,flexion
5.16E-05,1.30E-05,1.07012,flexion
2.92E-05,1.43E-06,1.07012,flexion
9.91E-06,2.41E-05,1.11327,flexion
1.13E-05,4.79E-05,1.11327,flexion
2.22E-05,6.20E-06,1.04423,extension
2.88E-05,2.73E-05,0.88889,extension
1.10E-05,5.32E-06,0.78533,extension
3.09E-06,1.04E-06,0.52643,extension
1.92E-07,5.78E-05,0.06041,extension
2.16E-06,3.49E-05,-0.07767,extension
1.99E-05,6.17E-06,-0.2589,extension
1.02E-05,3.30E-05,-0.29342,extension
1.14E-05,3.24E-06,-0.29342,flexion
5.14E-06,1.33E-05,-0.29342,flexion
2.62E-06,7.00E-06,-0.29342,flexion
3.18E-06,3.19E-05,-0.29342,flexion
2.84E-05,1.19E-05,-0.29342,flexion
4.23E-06,2.56E-06,-0.12082,flexion
3.59E-05,1.79E-05,0.02589,flexion
